SCHOOL,STUDENT_ID,STATE_STUDENT_ID,FIRST_NAME,MIDDLE_NAME,LAST_NAME,GENDER,RACE,GRADE,BIRTH_YEAR,BIRTH_MONTH,BIRTH_DAY,BIRTH_DATE
60920,820516,1018582,Betty,Jorge,Cox,Female,Asian,10,2007,4,6,4/6/2007
60920,189367,9178369,Willard,Brian,Contreras,Male,Asian,9,2008,8,15,8/15/2008
60920,686760,6633029,Ina,Nancy,Price,Female,White,12,2005,9,18,9/18/2005
60920,407571,3288625,Rufus,Laura,Hernandez,Male,White,8,2009,9,1,9/1/2009
60920,768475,5444298,Nathaniel,Otis,Owen,Male,Hispanic,12,2006,6,9,6/9/2006
60920,423849,2298228,Michael,June,Palmer,Male,White,10,2007,9,24,9/24/2007
60920,363923,3399001,Duane,Nicole,Kim,Male,White,12,2004,7,6,7/6/2004
60920,944436,6488035,Michelle,Robert,Cunningham,Female,Asian,9,2009,8,1,8/1/2009
60920,864827,6211034,Iris,Donald,Johnston,Female,Multiple,11,2006,7,13,7/13/2006
60920,739589,1973630,Vanessa,Jody,Cummings,Female,White,11,2007,1,1,1/1/2007
60920,346478,1245489,Shirley,Brad,Zhang,Male,Asian,9,2008,1,8,1/8/2008
60920,911847,9354021,Edward,Kimberly,Christensen,Male,White,11,2006,3,3,3/3/2006
60920,347732,7793955,Matthew,Ana,Tran,Male,Hispanic,8,2008,4,13,4/13/2008
60920,580609,8447063,Ulysses,Arron,Anthony,Male,Asian,12,2004,9,10,9/10/2004
60920,914979,3590012,Kyle,Charles,Dominguez,Male,White,10,2007,2,19,2/19/2007
60920,222354,8901565,Frank,John,Garcia,Male,White,11,2006,9,21,9/21/2006
60920,322185,8060974,Alexis,Shirley,Nunez,Female,Hispanic,9,2008,10,9,10/9/2008
60920,996729,9393934,Virgil,Mary,Baker,Male,Black,12,2006,3,10,3/10/2006
60920,243658,8874476,Nora,Christopher,Wilson,Female,Asian,8,2009,1,20,1/20/2009
60920,533073,7679341,Larry,Mark,Lin,Male,Multiple,11,2006,1,8,1/8/2006
60920,413062,9925240,Philip,Freddie,Burns,Male,White,8,2009,6,4,6/4/2009
60920,592097,8722491,Walter,Gwendolyn,Hughes,Male,Multiple,8,2009,12,6,12/6/2009
60920,829029,3720671,Kevin,Gary,Smith,Male,Asian,12,2005,5,13,5/13/2005
60920,899730,5064804,Tasha,Bertha,Doyle,Female,White,12,2005,10,26,10/26/2005
60920,792002,2338232,Ronald,Arthur,Campos,Male,Multiple,10,2007,1,12,1/12/2007
60920,629006,2018302,James,Barbara,Stone,Female,White,8,2008,9,10,9/10/2008
60920,812020,5062365,Susan,Michael,Rosales,Female,Black,10,2007,1,8,1/8/2007
60920,122608,1755193,William,Ferdinand,Lucas,Male,White,11,2006,1,4,1/4/2006
60920,770085,5576367,Irvin,William,Frank,Male,Multiple,9,2009,2,17,2/17/2009
60920,916709,5149376,Jessica,Walter,Alexander,Female,Asian,10,2006,10,4,10/4/2006
60920,607379,5174816,Jesus,Stacy,Wilson,Male,Asian,9,2008,5,6,5/6/2008
60920,492571,6066196,Margaret,Timothy,Mccarty,Female,Hispanic,11,2006,2,25,2/25/2006
60920,394845,6443851,Maria,Kimberly,Phillips,Male,Hispanic,10,2006,9,27,9/27/2006
60920,988155,6282242,John,Barry,Lee,Female,Asian,9,2008,10,6,10/6/2008
60920,682622,6968897,Margaret,Brandon,Gallagher,Female,Hispanic,12,2005,9,10,9/10/2005
60920,944236,6890466,Ashley,John,Smith,Male,Hispanic,9,2008,12,17,12/17/2008
60920,672126,7618444,Janet,Virginia,Small,Female,Multiple,8,2009,12,1,12/1/2009
60920,799270,2126561,Vickie,Terry,Schroeder,Female,Black,9,2008,8,11,8/11/2008
60920,430791,6634437,Jeremy,Daniel,Duran,Male,Multiple,8,2009,10,9,10/9/2009
60920,136628,8253117,Christopher,Katy,Pitts,Male,White,8,2010,5,4,5/4/2010
60920,387961,8899242,Kathleen,Pauline,Dunn,Female,Hispanic,10,2007,4,17,4/17/2007
60920,730128,9393167,Mathew,Melanie,Johnson,Male,Hispanic,11,2006,1,23,1/23/2006
60920,398341,5007836,Cathy,Phyllis,Olson,Female,Hispanic,12,2005,8,14,8/14/2005
60920,677531,3263777,Tony,Stephanie,Ortiz,Male,Black,12,2005,12,7,12/7/2005
60920,640589,9031867,Barry,Lydia,Rodriguez,Male,Black,11,2005,10,12,10/12/2005
60920,195112,9502991,Jacklyn,Matthew,Grant,Female,Hispanic,9,2008,1,10,1/10/2008
60920,104926,6678684,Michael,Timothy,Thomas,Female,White,11,2007,9,5,9/5/2007
60920,457444,1679739,Jeannie,Carol,Harding,Female,Asian,8,2009,4,13,4/13/2009
60920,268268,9863020,Linda,Ruth,Crawford,Female,Multiple,9,2009,5,24,5/24/2009
60920,686939,6326680,Sonya,Angelo,Byrd,Female,White,9,2007,5,13,5/13/2007
60920,987388,1773543,Adriana,Richard,Cantu,Female,Multiple,8,2009,12,9,12/9/2009
60920,194495,2055382,Ronnie,David,Graham,Male,Hispanic,8,2009,2,20,2/20/2009
60920,452391,7840651,Daniel,Ruth,Mahoney,Male,Hispanic,12,2005,11,23,11/23/2005
60920,959991,4858072,Elizabeth,Juanita,Daniels,Female,Black,11,2005,4,7,4/7/2005
60920,448318,9392587,Shane,Pamela,Mills,Male,Asian,8,2009,1,8,1/8/2009
60920,135369,8209228,Terry,Vickie,Hall,Female,Hispanic,8,2009,8,1,8/1/2009
60920,880914,2327602,Joseph,Bethany,Flores,Male,White,10,2006,5,8,5/8/2006
60920,129951,6872603,Linda,Karen,Martin,Female,Multiple,9,2007,10,3,10/3/2007
60920,406264,1208556,Emma,Vernon,Malone,Female,Hispanic,12,2005,9,6,9/6/2005
60920,343051,9378547,David,Mark,Stephens,Male,Black,11,2006,5,24,5/24/2006
60920,590648,1634661,Lowell,Caleb,Mercado,Male,White,9,2008,7,23,7/23/2008
60920,727421,8125834,Odessa,Richard,Hensley,Female,Black,12,2005,2,17,2/17/2005
60920,758258,5395583,Lee,Trevor,Cobb,Female,White,10,2007,2,4,2/4/2007
60920,316096,8355311,Michelle,Suzanne,Smith,Female,Hispanic,8,2008,11,22,11/22/2008
60920,135040,9078800,Deborah,David,Mckinney,Female,White,12,2005,3,1,3/1/2005
60920,804187,9776506,Edwin,Frederick,Miller,Male,Black,12,2005,9,24,9/24/2005
60920,148007,3396899,Latonya,Mary,Patel,Female,Multiple,10,2007,3,3,3/3/2007
60920,999431,2668728,Dennis,Ernesto,Young,Male,Asian,9,2008,11,1,11/1/2008
60920,748386,7526906,David,John,Flynn,Male,White,10,2007,6,17,6/17/2007
60920,622186,4257500,Wilma,William,Rodriguez,Female,Black,12,2005,1,5,1/5/2005
60920,447341,5194201,Burton,Phillip,Stewart,Male,Asian,9,2008,11,23,11/23/2008
60920,539917,6718916,Joyce,Willie,Barrett,Female,Asian,9,2008,8,25,8/25/2008
60920,725028,6895248,Evelyn,Allen,Johnston,Female,Black,12,2005,8,8,8/8/2005
60920,508492,9736902,Michael,Juan,Calderon,Male,Multiple,11,2006,10,20,10/20/2006
60920,316096,9161592,Terrence,Debra,Luna,Male,Hispanic,9,2008,1,9,1/9/2008
60920,351110,8032568,Larry,Francis,Chan,Male,Multiple,8,2009,9,5,9/5/2009
60920,665144,4978037,Tamara,Earline,Moreno,Female,Asian,9,2008,6,19,6/19/2008
60920,951540,7499490,Barbara,Robert,King,Female,White,8,2009,1,15,1/15/2009
60920,715340,5593808,Timothy,Juan,Hicks,Male,Hispanic,9,2007,11,10,11/10/2007
60920,996945,2632646,John,Robin,Flores,Male,Black,12,2005,8,11,8/11/2005
60920,461981,4427949,Felix,Timothy,Thomas,Male,Hispanic,8,2009,10,17,10/17/2009
60920,268974,9507243,James,Robert,Soto,Male,Asian,10,2007,12,8,12/8/2007
60920,544191,1406132,William,Judson,Trujillo,Male,White,8,2009,1,10,1/10/2009
60920,339765,6438355,Richard,Beth,Owens,Male,Multiple,12,2005,3,14,3/14/2005
60920,684556,6335853,Armando,Vivian,Jones,Male,White,11,2006,7,10,7/10/2006
60920,287711,1172064,Brian,Herman,Sandoval,Male,Hispanic,9,2008,4,9,4/9/2008
60920,358117,6503115,Michael,Cindy,Bonilla,Male,Asian,12,2005,11,24,11/24/2005
60920,348662,5191400,Amanda,Doris,Rodriguez,Female,Multiple,8,2009,10,23,10/23/2009
60920,392233,5547530,Orlando,Beverly,Roberts,Male,Asian,8,2008,7,3,7/3/2008
60920,301184,9969901,Jeffrey,Michael,Snyder,Male,Hispanic,9,2008,6,1,6/1/2008
60920,650534,8039533,Thomas,Robert,Dudley,Male,White,9,2008,12,12,12/12/2008
60920,314989,8380510,Grace,Evan,Andrews,Female,Multiple,8,2009,10,13,10/13/2009
60920,271087,4227730,Blanca,Karen,Caldwell,Female,Asian,9,2008,8,4,8/4/2008
60920,775267,3724720,Megan,Kurt,Garcia,Female,Black,11,2006,2,4,2/4/2006
60920,585413,1652103,Linda,Carmen,Martin,Female,Black,10,2007,10,15,10/15/2007
60920,332031,8324353,Jason,Tabitha,Arnold,Male,Hispanic,12,2005,8,10,8/10/2005
60920,885412,2847818,Irene,Jason,Roach,Female,White,9,2008,12,12,12/12/2008
60920,158682,6227678,Robert,Tommy,Brown,Female,White,10,2007,4,12,4/12/2007
60920,152729,7580100,Krista,Ken,Davidson,Female,Multiple,11,2006,3,22,3/22/2006
60920,382150,8934117,Barbara,Ruth,Marsh,Female,Multiple,9,2008,3,23,3/23/2008
60920,576763,4896129,Kelly,Charles,Monroe,Male,Hispanic,9,2008,1,2,1/2/2008
60920,342673,3842041,Beverly,June,Reynolds,Female,Asian,11,2005,7,8,7/8/2005
60920,412575,5613015,Frederick,Hester,Perez,Male,Hispanic,10,2007,9,5,9/5/2007
60920,749787,5123315,Joyce,Mary,Arroyo,Female,Black,11,2006,1,22,1/22/2006
60920,121575,8782456,Stacy,James,Thompson,Male,Hispanic,11,2005,4,22,4/22/2005
60920,289086,5255036,Kevin,Salvador,Sanchez,Male,Asian,11,2005,7,15,7/15/2005
60920,236910,5906864,Melvin,Sylvia,Barnes,Male,Asian,9,2008,6,17,6/17/2008
60920,638870,3187418,Brian,Jonathan,Kim,Male,Hispanic,8,2008,9,9,9/9/2008
60920,479849,2723736,Martin,Joseph,Sullivan,Male,Asian,12,2005,5,18,5/18/2005
60920,765523,6393320,James,Velma,Glover,Female,Multiple,10,2007,11,26,11/26/2007
60920,845675,6543361,Ryan,Jimmie,Clark,Male,Multiple,8,2009,3,7,3/7/2009
60920,762329,2910772,Angela,Paul,Tate,Female,Hispanic,12,2004,7,26,7/26/2004
60920,165421,4752088,Evelyn,Teresa,Thompson,Female,Asian,10,2007,7,28,7/28/2007
60920,175233,3052992,Gerardo,Travis,Mendoza,Male,Hispanic,12,2005,2,3,2/3/2005
60920,710279,3657742,Leah,Lawrence,Hall,Female,Multiple,12,2005,12,2,12/2/2005
60920,611605,3106987,James,Eleanor,Gutierrez,Female,White,10,2008,7,24,7/24/2008
60920,365735,2342669,Joseph,Christopher,Johnson,Male,Multiple,8,2009,11,8,11/8/2009
60920,262326,7828975,William,Tyrone,Weber,Male,Multiple,9,2008,1,26,1/26/2008
60920,184176,8139809,Gilbert,Darrel,Nguyen,Male,Hispanic,9,2008,1,25,1/25/2008
60920,681842,9856650,William,Beverly,Nguyen,Male,Hispanic,10,2006,8,11,8/11/2006
60920,342725,7944395,Elizabeth,Gabriela,Roberts,Female,Asian,9,2009,11,7,11/7/2009
60920,656734,6011663,Norman,Fred,Thompson,Male,White,11,2006,8,10,8/10/2006
60920,453340,7756638,Andy,Amanda,Miller,Male,Black,11,2006,9,23,9/23/2006
60920,439161,1518188,Helen,Audrey,Alexander,Female,Asian,8,2008,1,3,1/3/2008
60920,101437,1668513,Margarita,Mary,Davis,Female,Hispanic,11,2006,2,18,2/18/2006
60920,433979,9566988,Andrew,Kelly,Donaldson,Male,Asian,11,2006,2,6,2/6/2006
60920,253316,5330633,Noemi,Brad,Davidson,Female,Asian,8,2009,3,17,3/17/2009
60920,168751,2731381,Ronald,Jennie,Kelly,Male,Hispanic,10,2007,8,23,8/23/2007
60920,268463,6524796,Bernard,Robert,Myers,Male,Asian,10,2007,11,5,11/5/2007
60920,820506,8476027,Sandra,Blake,Aguilar,Female,Hispanic,12,2004,12,28,12/28/2004
60920,450817,4835737,Maryann,Linda,Thompson,Female,Multiple,11,2006,5,16,5/16/2006
60920,530141,3499418,Colleen,Marshall,Gallagher,Female,Multiple,10,2008,11,26,11/26/2008
60920,602786,5526072,Nancy,Dominick,Mitchell,Female,White,11,2006,10,19,10/19/2006
60920,731431,3311623,Helen,Helen,Scott,Female,Asian,8,2009,12,19,12/19/2009
60920,240159,5232072,Vincent,Steven,Cooper,Male,White,10,2007,12,13,12/13/2007
60920,749580,9295186,Kenneth,Alice,Campbell,Male,White,9,2008,11,9,11/9/2008
60920,567169,5418176,Joseph,Deborah,Martinez,Male,Hispanic,8,2009,8,21,8/21/2009
60920,849685,9984224,Amanda,Fernando,Anderson,Female,Black,11,2006,1,24,1/24/2006
60920,201640,7517747,Andrew,Geneva,Miles,Male,White,9,2008,7,20,7/20/2008
60920,586334,2693428,Fredrick,James,Lawrence,Male,Black,11,2005,10,6,10/6/2005
60920,333583,9840351,Eva,Sarah,Davis,Female,White,11,2006,10,14,10/14/2006
60920,136304,5947717,Daniel,Sandy,Brown,Male,Black,12,2004,4,14,4/14/2004
60920,752270,4486976,Tracy,Teresa,Lucas,Male,Asian,11,2006,8,24,8/24/2006
60920,426705,2991481,Tim,Juan,Jimenez,Male,Asian,11,2006,5,2,5/2/2006
60920,330368,2436919,Charles,Judith,Garner,Male,White,11,2006,1,22,1/22/2006
60920,540666,6642977,Richard,Charles,Ortega,Male,Multiple,10,2007,12,7,12/7/2007
60920,590743,5871608,Rachel,Emmett,Ferguson,Female,Asian,8,2009,10,24,10/24/2009
60920,420817,3654137,Nicholas,Christopher,Leal,Male,White,9,2008,3,28,3/28/2008
60920,323034,9478397,Annie,Thomas,Wright,Female,Asian,10,2007,9,28,9/28/2007
60920,641628,3670866,Richard,Michael,Savage,Male,Hispanic,8,2008,8,20,8/20/2008
60920,296229,2213738,Helen,Dennis,Burgess,Female,Black,12,2005,6,24,6/24/2005
60920,676545,5569458,Adan,Dawn,Hudson,Male,Hispanic,10,2007,12,8,12/8/2007
60920,131012,2429975,Adrian,David,Tran,Male,Asian,9,2008,4,1,4/1/2008
60920,663716,9549052,Charles,Wanda,Lewis,Male,Multiple,9,2008,12,3,12/3/2008
60920,930645,9798597,Robert,Raul,Navarro,Male,White,10,2006,1,23,1/23/2006
60920,131918,9097079,Lucas,Linda,Newton,Male,Multiple,9,2008,6,23,6/23/2008
60920,606819,9254883,Susie,Pat,Gray,Female,White,8,2009,1,4,1/4/2009
60920,754957,4812441,Joe,Meredith,Griffin,Male,Hispanic,11,2006,11,22,11/22/2006
60920,148388,7812690,Jordan,Pam,Shepard,Male,Black,11,2006,8,11,8/11/2006
60920,376441,3158447,Sherrie,Michael,Moore,Female,Hispanic,11,2005,11,4,11/4/2005
60920,715598,9794389,Wayne,James,Sutton,Male,Multiple,9,2008,6,6,6/6/2008
60920,315689,1994952,Victor,Omar,Johnson,Male,Multiple,10,2007,1,18,1/18/2007
60920,148989,7494751,Sharon,Joshua,Bradley,Female,Black,10,2007,5,20,5/20/2007
60920,871603,1949682,William,Annmarie,Webb,Male,Asian,8,2010,11,26,11/26/2010
60920,457942,2011516,Ada,Robert,Webb,Female,Multiple,10,2007,12,1,12/1/2007
60920,933418,7987363,Sheila,Kathryn,Phillips,Female,Asian,10,2007,4,5,4/5/2007
60920,107132,8675090,Vivian,Ignacio,Cortez,Female,Black,10,2007,11,27,11/27/2007
60920,381837,8670123,Irene,Angela,Wong,Female,Multiple,11,2006,8,14,8/14/2006
60920,294425,9877241,Eric,Emma,Atkins,Male,Hispanic,10,2006,2,12,2/12/2006
60920,368238,1593425,Charles,Monique,Vargas,Male,Multiple,12,2005,6,13,6/13/2005
60920,413534,4518930,William,Stephanie,Rose,Male,Asian,11,2006,8,15,8/15/2006
60920,925866,2355124,Dolores,Marcus,Stewart,Female,White,10,2007,3,7,3/7/2007
60920,710881,5136301,Robert,Russell,Mann,Male,Asian,10,2007,8,1,8/1/2007
60920,470085,1811729,Carol,James,Hobbs,Male,Black,8,2010,10,17,10/17/2010
60920,170387,4865814,John,Benny,Flores,Female,White,12,2005,2,8,2/8/2005
60920,382734,2711866,Richard,Russell,Mitchell,Male,Asian,9,2008,3,14,3/14/2008
60920,295631,6185788,Kimberly,Natalie,Gomez,Female,Hispanic,11,2006,12,6,12/6/2006
60920,958507,3097435,Ricky,Michelle,Horton,Male,Hispanic,12,2005,9,17,9/17/2005
60920,491310,2285278,Dennis,Matthew,Barajas,Male,White,11,2005,8,12,8/12/2005
60920,237133,6517216,Hannah,Betty,Jones,Female,Multiple,12,2005,5,7,5/7/2005
60920,536472,5212786,Gerald,Rita,Avila,Male,Hispanic,11,2006,8,11,8/11/2006
60920,301619,6972304,Thomas,Rhonda,Jones,Male,Multiple,11,2006,7,27,7/27/2006
60920,386969,8022561,Pamela,Danielle,Ramirez,Female,Multiple,9,2008,2,21,2/21/2008
60920,248432,4956573,Joy,Sandra,Smith,Female,Asian,10,2007,6,14,6/14/2007
60920,591398,5335677,Deborah,Earl,Jimenez,Female,Multiple,11,2006,4,22,4/22/2006
60920,784371,7570688,Susan,Anita,Salas,Female,Multiple,8,2009,3,21,3/21/2009
60920,885243,6856557,Daniel,Linda,Mullins,Male,Hispanic,8,2009,2,19,2/19/2009
60920,752595,3973924,Doug,William,Flores,Male,Hispanic,12,2005,3,27,3/27/2005
60920,161945,6172039,Marilyn,Elizabeth,Bonilla,Female,White,8,2009,2,23,2/23/2009
60920,972974,5078337,Marilyn,Irene,Powell,Female,Multiple,8,2009,12,7,12/7/2009
60920,481472,7240573,Jay,Thomas,Villarreal,Male,Hispanic,12,2005,7,26,7/26/2005
60920,827332,3327600,Ebony,Elizabeth,Yates,Female,White,12,2005,12,16,12/16/2005
60920,162141,4495810,Miriam,Juana,Carlson,Female,Hispanic,12,2005,11,4,11/4/2005
60920,521374,3242905,David,Douglas,Brown,Male,Multiple,11,2006,10,15,10/15/2006
60920,430854,2760161,Thomas,Stella,Bell,Male,White,10,2007,11,17,11/17/2007
60920,636570,9235690,Richard,Wade,Matthews,Male,Multiple,8,2009,6,26,6/26/2009
60920,283564,6295600,Andy,Diana,Burns,Male,Black,11,2006,7,27,7/27/2006
60920,510954,2419377,James,Joseph,Miles,Male,White,8,2009,5,11,5/11/2009
60920,683978,5943617,Donald,Armando,Horn,Male,Asian,12,2006,4,7,4/7/2006
60920,332087,3497759,Ruth,Josiah,Watson,Female,Asian,11,2006,2,24,2/24/2006
60920,300599,2041407,Paul,Hubert,Romero,Male,White,10,2007,6,19,6/19/2007
60920,231450,6842028,Ernest,Andrew,Ford,Male,White,12,2005,10,16,10/16/2005
60920,487718,1548038,Andy,David,Garcia,Male,White,11,2007,12,24,12/24/2007
60920,746747,5893208,Melanie,Deborah,Hall,Female,Black,8,2009,5,24,5/24/2009
60920,248509,2131916,Stephen,Max,Page,Male,Hispanic,9,2007,12,11,12/11/2007
60920,970908,1166923,Deborah,Janet,Diaz,Female,Asian,11,2005,12,19,12/19/2005
60920,318330,8118167,Michael,Helen,Adams,Male,Multiple,11,2006,10,19,10/19/2006
60920,683362,9429576,Susan,Gloria,Tran,Female,Asian,12,2004,3,25,3/25/2004
60920,413990,7463878,Maria,Doreen,Mcpherson,Male,White,9,2007,11,10,11/10/2007
60920,130742,1510144,Carl,Boyd,Mitchell,Male,White,10,2007,8,8,8/8/2007
60920,849039,5115917,Stanley,Kevin,Simpson,Male,Asian,10,2007,4,24,4/24/2007
60920,146308,6622187,Kelly,Joseph,Knight,Female,Multiple,8,2009,9,11,9/11/2009
60920,292789,7621764,Christy,Joseph,Hampton,Female,Asian,10,2007,6,13,6/13/2007
60920,751790,6840188,Danielle,Marie,Rodriguez,Female,Black,9,2008,1,15,1/15/2008
60920,845022,9179285,Tonya,Catherine,Hoffman,Female,Multiple,12,2005,9,5,9/5/2005
60920,731707,5973187,Steven,David,Vazquez,Male,Hispanic,12,2005,12,28,12/28/2005
60920,524331,1509819,Colleen,Frederick,Daniels,Female,Hispanic,8,2009,7,17,7/17/2009
60920,395975,2009171,Philip,Norma,Frank,Male,Asian,9,2008,8,17,8/17/2008
60920,376974,2831678,Katherine,Andrea,Hamilton,Female,Asian,8,2009,5,28,5/28/2009
60920,239520,7260923,Anthony,Deanna,Romero,Male,Asian,8,2008,6,27,6/27/2008
60920,795756,7457575,Bessie,Michael,Meyer,Female,Asian,11,2006,2,23,2/23/2006
60920,591487,9981632,David,Carolyn,James,Male,Asian,9,2007,6,25,6/25/2007
60920,526307,3149245,Bob,Hilda,Price,Male,Black,8,2009,12,8,12/8/2009
60920,450087,8724884,John,Gene,Franklin,Male,Multiple,9,2008,9,12,9/12/2008
60920,110430,7517717,Nancy,Thomas,Martin,Female,Hispanic,10,2008,4,16,4/16/2008
60920,548673,3517052,Deborah,Joshua,White,Female,White,12,2004,2,4,2/4/2004
60920,475774,1937694,Sidney,Bob,Martin,Male,Black,10,2007,1,7,1/7/2007
60920,736612,2201694,Willie,Ava,Bates,Male,Hispanic,10,2007,12,4,12/4/2007
60920,819204,7398588,Wendy,William,Hayes,Female,White,9,2007,5,10,5/10/2007
60920,427896,7204901,Gertrude,Steve,Lewis,Female,Multiple,9,2008,8,16,8/16/2008
60920,430954,3522045,Travis,Colleen,Alvarado,Male,Multiple,8,2009,7,17,7/17/2009
60920,459789,4406333,Lois,Daniel,Romero,Female,White,11,2005,5,9,5/9/2005
60920,689245,7344659,James,Ellen,Garcia,Male,Hispanic,10,2007,4,3,4/3/2007
60920,162250,4263726,Margaret,Judith,Sims,Female,White,8,2009,1,5,1/5/2009
60920,579614,8913239,Aaron,Kathy,Greene,Male,Multiple,9,2009,5,9,5/9/2009
60920,202650,6399997,Cathy,Lisa,Stephens,Female,White,10,2008,9,17,9/17/2008
60920,816612,8927316,Geraldine,Charles,Francis,Female,Asian,8,2008,10,28,10/28/2008
60920,332584,6575747,Mac,Maria,Munoz,Male,White,11,2006,4,26,4/26/2006
60920,184418,3142850,Douglas,Cassandra,Harris,Male,Black,10,2007,10,20,10/20/2007
60920,302249,3340929,Andrew,Laura,Hunt,Male,Multiple,12,2004,11,1,11/1/2004
60920,201653,8699263,Betty,Timothy,Lugo,Female,White,10,2007,10,3,10/3/2007
60920,511458,8393930,Albert,William,Davis,Male,White,12,2005,3,21,3/21/2005
60920,365219,1276641,Cathy,John,Mitchell,Female,Multiple,11,2006,7,1,7/1/2006
60920,898387,2380194,Kenneth,Patrick,Kelly,Male,White,9,2008,2,21,2/21/2008
60920,245061,4313109,James,Maria,Walker,Male,Asian,8,2008,8,17,8/17/2008
60920,425784,6696458,Jacqueline,Paul,Mann,Female,Multiple,12,2006,9,25,9/25/2006
60920,671680,5985429,Stephen,Helen,Morales,Male,Hispanic,9,2008,1,3,1/3/2008
60920,760664,3010084,Daniel,Carl,Garcia,Male,Asian,10,2007,4,8,4/8/2007
60920,792307,9475653,Walter,Scott,Brown,Male,Hispanic,8,2009,6,16,6/16/2009
60920,427481,8096199,Kenneth,Arthur,Carr,Male,Multiple,9,2008,3,12,3/12/2008
60920,111038,6483872,Peter,Margie,Austin,Male,Black,8,2009,5,21,5/21/2009
60920,446874,9448631,Ann,Willard,Walsh,Female,Hispanic,12,2005,2,14,2/14/2005
60920,582554,3320280,James,Dixie,Villanueva,Male,Black,9,2008,3,25,3/25/2008
60920,113786,1588177,Danielle,Gabriel,Orr,Female,Black,9,2008,10,25,10/25/2008
60920,306246,4639118,Jennifer,Christine,Fischer,Female,Multiple,12,2006,2,18,2/18/2006
60920,277931,6899000,Lawrence,Roosevelt,Small,Male,White,8,2009,3,8,3/8/2009
60920,500026,6166418,Sarah,Jeffrey,Bishop,Female,Asian,12,2005,3,9,3/9/2005
60920,483028,2007035,Jonathan,David,Li,Male,Hispanic,8,2009,2,6,2/6/2009
60920,156825,8221733,Cornell,Nancy,Woods,Male,Asian,8,2009,12,20,12/20/2009
60920,404175,7064232,Ronnie,Tasha,Williams,Male,Multiple,9,2008,1,26,1/26/2008
60920,651583,6143941,Margaret,Bridget,Gould,Female,Black,12,2005,10,18,10/18/2005
60920,874250,6013615,Grover,Sarah,Alexander,Male,Asian,8,2010,9,16,9/16/2010
60920,614235,1230523,Kelsey,Mary,Lozano,Female,Black,11,2006,2,1,2/1/2006
60920,810998,7349484,Courtney,Joan,Jones,Female,Hispanic,11,2006,11,8,11/8/2006
60920,271772,4180527,Dylan,Debra,Roberson,Male,White,10,2007,2,13,2/13/2007
60920,371204,8693930,Barbara,Jason,Porter,Female,Asian,9,2008,7,15,7/15/2008
60920,465195,2212300,Louis,Nancy,Adams,Male,Multiple,9,2007,6,17,6/17/2007
60920,676411,2274352,Clinton,Mabel,Gomez,Male,Asian,8,2009,7,8,7/8/2009
60920,133484,5661918,Ebony,Christina,Thomas,Female,Asian,8,2009,10,13,10/13/2009
60920,460576,2269828,Guy,Bessie,Munoz,Male,Black,11,2006,1,28,1/28/2006
60920,305798,8742052,Norman,William,Baldwin,Male,White,9,2008,4,13,4/13/2008
60920,713840,6290625,Aaron,Johnnie,White,Male,Hispanic,11,2006,2,3,2/3/2006
60920,967567,2844750,Dawn,Danny,Dickerson,Female,Multiple,9,2008,8,15,8/15/2008
60920,223519,1266176,Lupe,Christopher,Flores,Female,Black,11,2006,10,3,10/3/2006
60920,916785,5137320,Jami,Elijah,Fisher,Female,Black,9,2008,10,22,10/22/2008
60920,177864,8381153,Margaret,Debra,Villarreal,Female,White,12,2004,7,22,7/22/2004
60920,675085,4786974,Robin,Joseph,Mullins,Female,Asian,9,2009,2,12,2/12/2009
60920,352694,1059398,Ricky,Joseph,Farmer,Male,Black,8,2009,9,3,9/3/2009
60920,536101,5502643,Ron,Gary,Garza,Male,Asian,8,2009,5,21,5/21/2009
60920,391331,2608698,Deena,James,Wu,Female,Multiple,8,2009,12,26,12/26/2009
60920,622225,6332045,Jerome,Jean,Aguilar,Male,White,11,2007,8,15,8/15/2007
60920,359214,4995323,Sarah,Helen,James,Female,Hispanic,8,2008,6,14,6/14/2008
60920,458788,4249039,Bobby,Danny,Ho,Male,Asian,12,2005,8,25,8/25/2005
60920,304537,3898305,Mari,Theresa,Park,Female,Hispanic,10,2007,8,13,8/13/2007
60920,919332,9981971,Esther,Matilda,Alvarez,Female,Black,8,2010,4,12,4/12/2010
60920,259907,6113050,Angela,Denise,Khan,Female,White,12,2005,8,21,8/21/2005
60920,206183,5210666,Timothy,William,Gibson,Male,Multiple,8,2009,6,22,6/22/2009
60920,323828,2868256,Shaun,Maria,Martinez,Male,Multiple,8,2009,3,9,3/9/2009
60920,946095,1645499,Barbara,Amber,Robertson,Female,White,11,2006,10,17,10/17/2006
60920,551641,8661239,Eleanor,Jessie,Townsend,Female,White,9,2008,2,27,2/27/2008
60920,486243,5646476,Michele,Robert,Sanford,Female,Asian,11,2006,2,22,2/22/2006
60920,914948,5773474,Gary,Matthew,Reid,Male,White,11,2006,8,1,8/1/2006
60920,594086,7232887,Pamela,Dennis,Le,Female,Asian,10,2007,11,12,11/12/2007
60920,111531,5647594,David,Monica,Tran,Male,Multiple,11,2006,6,4,6/4/2006
60920,513636,7339531,Patricia,Ramona,Wright,Female,Hispanic,8,2009,5,8,5/8/2009
60920,191886,2708205,Joann,John,Anderson,Female,White,12,2005,12,26,12/26/2005
60920,188031,9853057,Lorena,Louise,Watson,Female,Multiple,9,2008,3,24,3/24/2008
